Querylength,domain_token_count,path_token_count,domainlength,pathLength,NumberofDotsinURL,URL_DigitCount,URL_Letter_Count,spcharUrl
0,2,4,22,34,1,2,49,1
28,2,3,13,38,2,1,44,4
0,2,10,15,64,1,21,52,1
0,4,3,19,19,3,0,37,3
54,3,3,24,64,3,4,74,12
0,3,1,35,19,2,1,49,2
0,2,7,14,31,1,0,38,4
0,2,16,20,80,1,6,78,12
0,2,2,15,1,1,0,14,0
16,2,4,15,37,2,8,37,4
0,3,4,15,10,2,0,20,2
0,3,16,13,85,2,8,73,9
0,2,6,13,37,2,2,42,2
0,2,2,24,10,2,0,32,0
36,3,4,15,49,5,1,52,2
6,4,4,18,27,3,3,35,3
46,3,5,20,72,3,4,76,7
0,3,3,15,20,3,0,30,1
9,2,4,6,20,1,6,15,2
0,2,2,9,55,1,18,30,19
0,2,5,12,37,1,15,29,2
80,3,3,12,90,3,3,86,15
0,2,4,11,24,1,4,27,3
0,3,2,19,10,3,0,30,1
0,4,6,17,31,3,1,43,5
0,3,1,25,0,2,0,23,0
0,2,9,16,47,1,14,40,4
0,4,2,25,1,2,0,22,1
31,4,4,28,57,4,2,76,7
61,2,5,13,77,1,0,80,13
0,2,4,12,33,1,10,31,1
0,3,3,20,12,2,0,28,2
0,2,1,17,0,1,0,16,0
67,2,11,20,129,1,29,107,9
117,2,3,19,127,2,12,117,20
0,3,2,14,11,2,3,19,0
60,3,8,16,101,4,28,81,5
10,2,2,24,11,1,2,29,3
0,2,11,23,80,3,3,89,4
0,3,7,10,42,3,0,49,2
0,3,2,11,1,2,0,9,0
73,2,3,19,83,3,9,81,14
0,3,1,15,0,2,0,13,0
111,3,3,17,121,5,4,116,18
100,3,3,22,110,3,10,106,18
0,2,10,12,104,2,33,77,3
7,2,4,17,28,2,5,35,2
0,2,2,12,11,2,2,19,0
0,4,9,23,54,1,8,58,6
17,2,4,11,35,2,7,34,2
0,4,1,13,4,3,13,5,1
0,3,14,15,102,2,1,105,10
0,2,2,20,1,1,0,19,0
0,2,3,21,24,1,0,42,1
0,2,6,7,33,2,1,33,1
0,2,4,9,18,1,0,23,0
0,3,6,17,34,2,4,40,3
7,2,3,14,18,2,3,25,2
0,2,6,9,34,1,1,36,3
0,3,1,19,0,2,0,17,0
0,2,4,11,19,1,1,24,2
47,5,3,30,57,3,4,73,12
0,2,5,12,38,1,15,30,2
0,4,3,21,19,4,0,39,2
45,4,3,20,55,3,2,64,11
5,2,3,15,16,1,3,24,2
0,2,4,23,26,2,0,45,2
0,4,6,24,37,3,8,49,2
0,4,3,25,22,4,0,42,0
0,4,3,20,46,3,22,44,2
0,11,2,103,33,8,48,77,2
61,6,5,27,81,8,1,84,11
56,3,3,17,66,3,5,68,12
0,11,2,123,33,6,43,102,4
0,3,15,30,142,3,31,129,3
0,2,1,11,7,1,0,21,1
0,4,2,16,5,3,0,21,2
15,3,3,17,25,3,5,32,2
0,2,3,8,13,2,0,18,0
74,3,4,15,100,3,28,72,16
0,5,2,31,1,4,0,31,1
0,2,19,22,136,1,0,139,14
0,4,2,16,7,3,2,17,0
0,3,2,15,11,3,0,23,0
7,2,5,18,30,2,4,38,3
0,2,15,7,89,1,7,78,13
0,4,2,30,21,1,0,47,2
0,2,8,17,53,1,0,62,4
13,2,2,11,19,1,1,25,3
0,2,7,10,49,1,5,47,4
0,5,2,24,1,2,0,20,2
0,2,4,12,16,1,1,23,0
0,2,5,21,31,2,2,45,1
0,2,7,8,38,1,1,38,5
0,3,3,26,24,2,0,50,2
35,4,5,24,51,4,5,57,8
41,2,5,12,66,2,7,64,4
0,18,2,173,1,7,39,117,10
0,3,11,31,71,4,1,93,3
0,2,4,12,34,1,15,27,1
0,2,2,12,8,1,0,18,0
110,3,3,17,120,3,7,112,20
0,2,14,19,89,2,7,87,10
98,2,3,14,108,2,35,66,24
0,3,5,15,39,3,0,48,0
13,3,8,26,40,2,0,56,5
0,3,4,23,19,3,6,31,0
0,3,4,17,26,2,5,33,1
17,2,4,25,37,2,1,54,4
0,3,9,26,47,3,6,57,5
0,3,2,20,12,2,0,29,0
0,3,10,29,50,2,7,61,6
0,2,7,11,33,2,0,37,0
0,20,3,190,43,9,90,122,11
0,2,17,8,82,1,0,77,16
91,2,3,18,101,2,8,97,17
48,2,3,10,58,2,7,54,10
265,7,5,45,299,3,44,274,19
0,3,1,14,0,2,0,12,0
0,2,14,13,68,2,9,58,7
0,2,9,20,62,1,6,71,9
0,3,2,24,4,2,4,21,0
0,2,7,14,40,2,0,47,4
0,2,3,11,18,1,0,26,1
0,3,5,15,27,3,2,38,3
0,2,7,10,69,2,8,68,3
0,2,1,16,0,1,0,15,0
30,2,5,18,62,3,1,73,6
0,3,8,20,51,1,17,49,4
109,3,3,13,119,3,6,108,20
15,2,3,10,26,2,6,26,2
0,2,6,13,35,1,0,42,3
0,3,2,20,6,2,0,23,0
0,3,3,16,9,2,3,18,0
49,3,3,21,59,3,6,66,10
0,4,10,17,61,4,9,57,8
0,6,1,21,0,1,0,16,4
0,2,8,10,58,1,4,56,5
0,2,10,18,66,1,6,68,8
0,2,1,19,0,1,0,18,0
0,2,3,15,18,1,8,22,1
43,4,6,18,71,4,5,73,11
0,3,1,14,7,2,0,19,0
0,4,3,17,15,4,0,26,1
0,4,7,15,54,3,0,60,1
0,2,5,12,30,2,0,37,2
0,2,2,14,1,1,0,13,0
0,3,3,20,15,2,0,31,1
0,2,2,9,73,1,29,31,25
140,4,3,20,150,3,7,140,25
0,2,4,8,17,1,4,17,1
0,2,2,6,23,1,0,27,1
0,3,2,14,11,2,3,19,0
0,3,2,33,1,2,0,31,0
3,3,5,28,32,3,3,51,1
12,4,3,24,22,4,1,43,3
7,2,3,23,16,2,3,32,2
0,3,5,19,22,3,2,37,2
0,3,2,27,1,1,0,25,1
0,2,1,21,0,1,0,20,0
0,2,1,10,18,1,0,27,0
0,2,7,12,74,1,32,47,4
0,5,2,27,1,2,1,22,2
0,2,3,13,17,1,5,22,2
0,5,1,34,0,4,6,24,0
0,2,3,10,20,1,0,27,1
0,3,2,24,1,2,0,26,1
48,3,3,21,58,3,3,70,8
0,2,10,15,64,1,22,51,1
0,2,4,12,23,2,0,31,1
0,2,6,9,34,1,1,36,3
0,2,2,15,1,1,0,14,0
0,3,8,27,30,3,11,37,3
0,2,4,9,15,1,1,23,1
46,4,3,23,54,1,1,66,8
0,2,2,15,1,1,0,14,0
0,2,5,7,131,1,49,52,38
0,2,9,10,72,2,14,63,3
0,2,4,13,25,2,0,34,0
0,2,5,13,26,2,12,22,1
0,3,3,20,14,2,0,30,1
0,2,1,15,0,1,0,14,0
13,2,2,11,19,1,0,27,2
13,2,2,11,19,1,3,23,3
0,2,16,10,75,1,5,68,13
0,3,3,18,20,3,0,38,1
0,2,2,9,73,1,31,29,25
0,4,2,20,6,4,16,9,2
0,2,2,14,15,1,0,27,0
0,2,14,14,90,1,18,72,9
0,2,7,12,50,1,9,46,5
0,2,13,13,72,1,8,68,9
0,2,3,17,18,1,0,32,0
0,2,11,9,79,2,6,75,7
0,6,1,46,0,5,8,33,0
0,2,5,13,46,2,11,47,1
58,3,3,25,68,3,4,79,12
7,2,5,19,26,2,1,38,3
48,4,3,21,58,3,5,65,11
0,3,3,20,17,1,0,33,2
0,3,2,24,8,3,0,29,0
0,2,13,19,59,2,6,59,9
0,3,3,27,15,3,0,42,2
0,2,15,13,80,1,0,82,13
0,4,8,15,44,2,4,49,4
0,4,2,18,8,3,0,22,1
62,3,3,11,72,4,2,70,12
0,2,2,13,16,1,5,22,0
0,2,13,17,74,1,8,75,9
0,2,4,16,19,2,1,30,0
0,2,8,10,57,1,7,52,4
0,2,5,18,25,2,0,38,1
0,2,16,12,104,1,1,99,14
0,3,7,16,37,2,0,43,7
0,2,9,14,61,2,0,65,6
0,3,7,17,49,3,2,60,3
0,2,6,12,25,1,7,24,1
28,2,2,13,29,1,0,36,5
0,2,2,11,20,1,0,29,0
21,2,4,19,43,2,2,54,3
14,2,12,20,71,2,5,77,9
0,2,2,11,10,2,5,14,0
0,2,2,8,1,1,0,7,0
82,4,3,18,92,4,15,81,15
36,2,4,11,49,4,1,49,2
0,2,16,9,79,1,8,64,10
9,2,5,14,33,2,7,34,2
0,3,2,21,17,2,0,35,0
68,3,4,23,86,3,6,90,10
0,2,2,7,17,1,0,21,1
0,2,3,14,14,1,0,25,1
104,3,4,26,122,3,10,121,18
0,3,4,18,20,3,0,37,3
0,2,2,9,64,1,26,28,22
0,2,8,15,57,1,7,57,6
0,3,2,19,7,2,0,23,0
0,2,1,20,0,1,0,19,0
0,2,10,15,64,1,20,53,1
0,3,2,13,1,1,0,11,1
0,3,2,13,14,2,0,24,1
0,2,2,15,8,1,3,18,0
0,2,6,17,82,1,19,74,0
11,3,3,28,22,3,3,45,4
0,2,4,17,11,1,6,18,0
0,2,2,11,15,1,0,24,1
45,4,3,27,55,4,2,71,10
0,3,3,20,26,2,0,42,2
0,2,10,19,47,1,10,46,6
0,2,6,18,45,2,0,57,2
0,6,2,34,26,4,15,32,8
32,3,3,15,42,2,7,42,4
0,2,3,19,10,1,8,18,0
0,3,2,29,1,2,0,27,0
0,6,1,20,0,1,0,15,4
0,3,7,19,59,1,9,61,5
0,2,10,14,58,1,11,51,6
9,2,12,13,81,4,3,80,6
0,4,4,20,17,4,2,28,2
0,3,4,22,20,2,4,33,1
0,2,4,10,17,1,2,21,2
0,4,2,29,1,3,12,14,0
0,4,2,20,2,4,16,5,2
105,3,3,17,115,5,5,110,17
0,4,3,13,15,4,12,15,1
0,2,2,16,15,1,6,23,0
0,2,4,12,15,1,0,23,1
5,3,2,18,6,1,3,17,3
0,2,14,11,72,1,0,73,9
74,4,3,28,84,3,4,91,19
0,3,12,19,69,2,17,58,9
0,3,2,16,13,2,0,26,0
0,2,3,10,30,1,2,34,1
0,2,2,10,14,1,0,22,1
0,4,6,14,38,4,0,48,2
12,4,4,27,33,4,10,43,2
0,2,6,9,24,1,6,21,4
0,3,2,17,12,3,0,30,1
0,2,8,11,53,2,7,49,4
47,3,3,17,57,3,4,62,10
0,3,7,17,54,3,2,61,1
0,4,7,49,34,4,0,74,0
0,8,4,35,19,7,0,44,1
0,2,2,11,11,2,0,20,0
0,2,1,13,0,1,0,12,0
70,3,4,14,108,7,8,82,15
37,2,5,10,77,2,9,68,6
0,6,4,31,28,6,0,51,0
0,2,2,12,14,1,3,20,1
0,3,3,22,17,3,7,28,0
0,4,2,20,6,4,16,9,2
0,3,2,16,12,3,0,25,0
0,4,2,14,7,3,0,16,1
0,5,3,32,22,1,0,52,6
0,3,2,25,16,3,0,38,0
43,5,10,39,100,3,6,117,17
0,3,7,12,38,2,0,42,2
0,3,7,15,42,2,8,41,6
0,3,2,31,1,2,0,34,1
0,2,22,18,125,2,22,99,15
0,2,2,14,10,2,0,22,0
0,3,5,25,19,3,4,34,0
53,2,3,11,63,2,2,63,12
45,2,3,23,55,2,2,69,10
0,3,7,15,48,2,0,55,0
63,3,3,23,73,4,4,82,11
0,2,2,9,82,1,35,31,28
0,3,4,15,26,3,0,36,1
0,2,11,9,184,1,63,69,62
0,4,4,26,28,3,0,48,3
0,2,5,11,32,1,0,38,3
0,3,4,20,15,2,1,29,0
0,3,7,15,42,2,8,39,4
0,2,5,7,29,1,3,28,0
0,3,1,20,4,2,0,26,1
0,2,1,12,8,1,0,19,0
0,3,10,16,72,3,3,78,7
0,3,13,28,67,2,17,64,10
0,3,4,23,13,3,2,29,2
0,2,5,12,33,1,8,32,3
10,2,5,12,37,2,3,40,3
0,2,7,12,61,1,9,57,5
0,4,11,19,57,3,7,56,3
0,12,6,72,61,4,22,95,10
164,3,5,31,192,3,18,198,7
13,2,2,11,19,1,3,24,2
0,3,2,14,12,2,4,19,0
0,3,6,16,41,3,0,50,2
13,2,5,21,40,2,3,52,3
0,2,4,12,32,1,8,32,2
0,2,1,22,7,1,0,32,1
0,2,4,19,20,1,0,39,3
0,3,11,16,64,2,6,62,10
0,3,4,16,26,2,0,37,2
0,2,2,15,1,1,0,14,0
0,3,5,15,20,2,4,29,4
0,3,3,25,19,3,4,35,1
0,2,7,21,48,2,9,53,2
0,2,11,14,41,1,7,37,9
0,2,5,16,51,1,17,50,2
31,4,4,25,53,4,2,69,8
37,4,5,25,56,4,30,36,10
23,4,3,28,34,4,0,59,4
0,3,21,27,107,2,8,104,16
0,3,7,14,32,4,0,42,2
0,3,8,35,47,3,10,63,4
51,4,3,29,61,4,3,78,10
0,2,4,16,18,3,2,28,0
0,3,6,16,41,3,22,31,2
0,4,2,19,6,4,15,9,2
0,2,2,12,17,1,3,23,1
0,2,2,24,1,1,0,23,0
0,2,2,17,1,1,0,16,0
0,2,4,11,23,1,0,30,2
0,2,5,22,22,2,0,39,1
49,3,6,14,70,3,20,58,5
0,2,1,11,12,1,0,22,0
44,2,2,18,45,1,0,54,8
0,2,3,15,20,1,0,32,2
0,2,3,8,16,1,7,14,0
0,3,5,15,30,2,8,31,4
60,2,3,20,70,2,5,71,12
0,3,12,13,56,2,6,50,9
0,2,2,13,16,1,3,23,1
0,2,2,24,1,1,0,23,0
0,3,9,13,45,3,6,42,3
0,2,7,10,53,1,10,46,4
13,2,2,11,19,1,1,26,2
0,2,4,11,32,1,0,39,3
44,3,4,13,86,7,2,88,10
0,2,2,15,1,1,1,13,0
0,2,2,13,12,2,0,27,1
0,2,4,11,28,2,0,35,2
5,2,5,10,37,2,9,32,3
13,3,5,14,47,2,3,51,4
0,2,1,15,11,1,0,25,0
0,2,3,14,14,1,6,19,0
0,3,1,9,0,2,0,7,0
0,4,1,23,0,2,0,20,1
49,2,3,10,59,2,8,54,10
0,2,2,11,9,2,0,18,0
0,4,2,21,6,4,17,9,2
0,3,22,17,130,2,1,123,0
29,2,3,27,39,2,8,52,4
0,4,3,20,20,3,5,35,2
0,2,2,13,1,1,0,12,0
0,2,4,12,34,2,17,30,2
6,2,6,12,50,1,12,43,4
0,4,3,28,20,4,0,47,2
0,2,2,13,14,2,0,25,0
0,2,2,12,16,1,0,26,0
0,2,7,21,41,1,6,49,5
0,2,15,13,63,1,3,62,9
0,2,6,12,50,2,10,38,11
0,2,6,6,34,1,0,34,5
0,3,7,17,55,3,0,64,1
0,2,5,12,32,1,11,28,2
0,2,1,10,14,1,0,23,0
0,3,11,29,61,3,4,74,3
0,3,2,31,1,2,0,29,0
0,3,4,20,29,3,8,36,0
0,3,3,27,13,3,0,36,0
0,3,5,13,56,3,16,51,1
0,3,17,20,111,3,12,101,12
0,6,3,26,29,5,0,48,1
0,3,2,18,13,2,0,28,0
29,2,5,6,86,1,19,52,23
0,2,6,23,42,2,0,59,1
0,2,2,17,21,2,0,36,0
47,3,3,21,57,3,4,66,10
0,2,5,13,25,1,6,27,1
0,2,13,10,74,1,5,70,10
0,3,8,16,64,2,13,54,10
0,2,2,23,1,1,0,22,0
0,2,1,14,0,1,0,13,0
0,4,2,14,38,3,30,22,1
0,3,1,26,7,2,0,35,1
0,4,2,24,5,4,0,29,1
0,3,8,20,51,3,0,62,4
0,2,13,10,99,1,6,90,9
0,3,3,22,14,3,0,32,0
0,3,7,10,28,5,0,30,1
0,2,7,15,20,2,0,27,4
0,3,8,16,34,3,8,37,2
0,2,9,13,63,1,0,67,7
63,3,3,20,73,4,4,79,11
0,8,2,53,4,4,5,44,3
0,4,1,12,3,3,10,6,1
0,2,5,12,33,2,10,30,2
0,2,16,16,100,1,9,91,13
0,2,1,15,0,1,0,14,0
0,4,5,25,27,4,0,45,0
0,2,7,20,40,2,1,52,1
0,2,23,14,135,2,10,120,17
0,2,3,11,19,1,0,27,1
7,2,3,14,18,2,3,25,2
0,2,8,8,58,2,6,52,2
54,2,4,12,111,10,34,78,5
0,3,6,24,28,3,6,39,2
0,4,3,12,13,4,0,20,0
0,2,2,31,1,1,0,30,0
0,2,5,15,46,2,7,47,2
0,3,5,19,28,2,0,41,2
0,5,19,33,159,3,20,145,19
0,2,4,13,21,2,0,34,2
58,4,4,23,75,4,5,83,10
29,2,4,14,44,2,7,44,4
13,2,2,11,19,1,1,25,3
0,3,5,12,35,2,3,41,4
0,2,6,10,35,2,0,39,3
0,2,4,11,25,1,5,27,2
13,2,2,11,19,1,2,25,2
0,2,4,17,19,2,0,32,0
6,2,6,12,50,1,15,40,4
0,2,2,14,11,2,0,28,1
12,2,6,6,46,1,7,38,2
0,3,11,14,61,2,11,56,10
0,4,4,19,21,4,0,34,1
0,3,7,20,39,3,6,45,2
0,8,1,45,0,4,10,28,3
0,3,5,20,26,3,0,44,2
0,2,7,15,103,4,22,84,11
0,2,4,9,31,1,0,36,2
0,3,6,14,122,2,55,22,50
0,3,5,16,38,2,0,47,4
0,2,15,8,86,1,0,83,14
0,2,3,8,20,1,0,25,0
0,3,2,16,12,2,0,25,0
0,2,2,18,12,1,0,28,0
168,7,3,32,179,14,44,118,32
0,3,4,15,23,2,0,33,1
24,2,2,15,25,1,11,23,5
0,4,2,17,12,4,0,25,0
0,3,4,18,30,3,0,43,1
0,3,3,25,12,2,0,33,0
54,3,3,13,64,3,3,64,12
0,2,10,21,49,1,8,52,5
0,2,2,11,10,1,0,19,0
0,2,2,22,11,2,0,31,0
65,4,3,20,75,3,3,80,14
152,3,2,20,156,2,43,115,21
0,3,14,15,103,2,0,107,11
0,4,5,22,19,3,0,34,2
17,3,5,25,36,3,2,54,7
0,2,4,21,23,1,0,40,2
0,2,3,11,16,1,0,24,1
0,3,9,20,79,3,14,80,4
0,3,2,14,10,2,2,19,0
0,3,3,13,18,3,1,30,1
0,2,19,12,118,2,20,91,14
0,2,3,13,20,1,5,25,2
0,3,9,11,40,2,4,37,3
0,3,3,17,24,3,2,35,0
0,2,3,19,9,1,7,18,0
0,2,2,13,13,1,0,24,0
13,2,2,11,19,1,3,24,2
0,2,4,14,28,1,0,38,2
0,4,3,13,14,4,0,22,0
0,3,1,11,11,2,0,24,1
0,4,4,27,19,3,6,34,1
13,2,4,17,33,2,9,40,3
0,2,3,16,21,1,0,34,0
0,2,5,8,31,1,0,34,3
0,2,4,9,21,1,0,26,0
0,3,2,21,1,2,0,19,0
0,2,2,12,12,1,0,27,1
0,2,7,13,47,2,0,53,3
0,2,3,15,45,1,1,50,6
0,2,1,12,0,1,0,11,0
0,2,2,11,7,1,0,16,0
0,3,1,15,0,2,0,13,0
0,2,13,7,78,1,6,70,11
0,2,2,9,64,1,26,28,22
0,4,7,19,44,4,3,55,2
0,2,2,11,11,1,5,15,0
0,4,5,37,27,3,0,61,2
0,18,1,112,0,15,0,95,2
0,2,11,11,50,1,15,35,6
0,3,15,17,86,3,9,82,10
0,3,6,18,27,2,4,34,3
0,2,8,18,42,2,6,46,1
0,2,6,8,36,2,0,38,2
0,4,5,14,35,3,0,46,4
38,3,3,18,51,2,23,41,2
59,2,4,8,72,2,4,64,9
0,3,2,16,11,2,0,24,0
0,2,2,13,1,1,0,12,0
13,2,2,11,19,1,1,26,2
0,2,6,16,38,1,0,48,3
49,4,3,31,59,3,4,77,11
0,2,2,13,1,1,0,12,0
0,2,4,8,27,1,3,28,2
0,2,5,21,31,1,0,47,3
0,2,3,20,18,2,6,29,0
38,3,3,18,48,3,2,58,8
0,3,2,13,11,3,0,21,0
0,2,18,13,87,1,17,65,12
0,3,3,17,19,3,3,33,1
0,2,2,6,7,1,0,11,0
51,3,3,18,79,6,2,79,8
0,3,4,16,27,2,0,38,2
0,2,6,28,22,2,7,37,4
0,2,2,6,15,1,0,19,1
0,2,3,16,22,1,0,35,2
0,4,3,14,13,3,0,22,1
52,3,6,26,81,3,8,95,5
0,3,15,18,99,6,11,90,3
0,3,4,15,18,2,0,32,4
0,3,16,28,81,2,10,82,11
0,2,3,19,13,2,0,29,0
0,4,5,18,104,3,13,106,4
0,2,1,12,10,1,0,21,0
0,2,2,8,4,1,0,10,0
36,3,3,17,46,2,4,53,9
0,4,1,15,3,3,13,6,1
0,2,12,8,71,1,0,71,10
0,3,1,25,0,2,0,23,0
0,2,10,13,62,1,0,69,7
0,2,9,11,50,2,0,52,4
28,3,4,25,50,2,3,66,8
0,3,13,15,76,2,0,81,10
0,2,10,12,53,1,0,55,7
0,3,2,36,1,2,0,34,0
0,3,5,18,41,2,6,47,1
0,3,8,11,33,1,4,31,5
0,2,3,11,16,1,0,24,1
0,3,5,26,37,2,0,61,3
61,4,4,27,78,5,16,73,10
0,2,14,13,66,1,6,63,12
0,3,3,21,22,2,4,35,0
0,4,2,16,15,3,8,19,0
67,3,3,22,77,2,4,84,14
0,2,2,19,1,1,0,18,0
14,4,9,27,63,3,5,77,7
0,2,14,11,84,1,9,76,11
0,4,2,14,5,4,0,19,1
0,2,4,12,20,1,0,28,0
0,2,3,8,15,1,7,13,0
0,3,3,23,13,3,0,36,1
0,3,7,33,35,3,13,47,3
0,2,2,17,1,1,0,16,0
220,2,2,11,225,2,64,113,62
0,3,23,19,125,3,10,110,20
0,2,16,12,99,1,6,89,13
0,3,6,7,40,1,19,21,2
8,4,5,18,38,2,2,50,6
0,2,6,9,39,2,0,42,2
0,2,4,14,24,2,8,26,0
0,2,2,29,1,1,0,28,0
70,4,3,19,80,3,2,85,14
0,2,5,12,14,1,3,18,2
18,2,20,11,116,2,7,102,18
108,4,3,15,118,5,8,107,18
0,4,3,19,17,2,0,31,2
19,2,6,10,43,1,7,37,7
0,2,17,13,91,1,0,91,15
0,2,1,11,15,1,0,25,0
0,2,14,15,62,2,3,64,13
0,2,6,17,38,2,4,45,2
73,2,3,19,83,3,9,81,14
0,2,8,25,45,1,5,54,9
0,2,1,10,16,1,0,25,0
6,2,3,15,12,1,4,19,2
0,2,6,15,50,1,5,54,4
51,2,4,17,76,2,12,67,11
0,2,6,8,38,2,11,29,1
49,4,3,17,59,3,3,63,12
0,2,8,21,63,2,0,80,6
0,2,2,15,16,1,0,29,1
0,2,4,14,14,2,6,22,1
0,2,2,14,1,1,0,13,0
0,3,4,11,19,3,0,25,1
0,3,3,20,15,2,0,31,1
0,2,5,10,20,1,7,18,2
0,2,5,18,36,2,0,49,2
0,2,6,12,24,1,5,25,1
36,2,3,13,46,2,7,43,7
0,2,8,14,55,1,4,61,6
51,3,3,18,79,6,2,75,7
0,2,2,15,52,1,6,56,3
0,2,8,18,51,7,0,61,0
0,3,3,32,13,3,4,41,1
0,2,10,12,72,1,8,66,8
148,2,5,20,176,2,26,166,5
57,3,6,17,77,2,7,70,12
0,2,9,8,44,1,0,43,7
0,3,4,22,15,4,0,32,0
57,2,3,17,68,3,9,67,11
0,2,10,10,64,1,12,52,8
0,2,11,6,71,2,2,68,5
0,3,7,17,34,4,0,47,1
18,2,4,7,35,2,4,31,4
0,2,1,11,11,1,0,21,0
0,2,7,10,52,1,10,45,4
0,2,9,20,48,2,0,63,5
0,2,6,6,26,1,0,26,3
0,3,2,22,1,1,0,20,1
0,2,1,13,3,1,0,15,0
0,3,2,14,12,2,4,19,0
0,2,1,17,0,1,0,16,0
42,2,7,13,84,2,17,73,8
0,3,3,22,12,2,0,30,0
0,2,2,15,1,1,0,14,0
74,3,4,15,100,3,28,72,16
17,3,13,14,80,2,10,73,9
0,4,1,34,0,3,0,31,0
36,3,3,21,52,3,9,55,6
0,2,6,15,34,2,0,43,3
114,4,3,23,124,4,4,122,22
0,3,7,14,67,3,24,49,0
0,3,2,16,15,2,0,28,1
94,3,5,11,130,3,14,107,15
0,3,6,25,40,4,0,58,1
0,2,5,7,25,1,3,24,0
0,2,16,10,95,1,6,87,12
0,2,8,12,39,1,6,37,4
0,2,2,22,8,1,0,28,1
0,3,8,14,42,3,6,45,1
48,3,6,18,72,3,5,74,12
152,2,6,23,183,2,87,108,7
0,4,2,22,1,2,1,18,1
0,2,1,11,19,1,0,29,0
0,2,4,10,20,1,0,26,1
0,4,2,13,11,3,11,13,1
0,3,2,15,12,2,3,20,1
165,3,10,20,247,3,101,151,11
0,4,2,22,1,1,3,16,2
0,4,1,21,0,3,0,18,0
0,2,16,8,90,1,23,59,7
29,3,5,20,55,3,3,60,7
48,3,6,18,72,3,5,74,12
0,2,6,16,34,1,0,44,4
0,2,2,16,1,1,0,15,0
0,2,4,8,31,2,9,26,0
0,2,2,19,1,1,0,18,0
238,2,2,11,243,2,78,112,68
0,2,15,8,71,1,8,60,12
0,2,17,13,69,1,4,65,16
0,2,7,13,46,1,6,46,4
0,2,1,12,15,1,0,26,0
0,2,2,21,1,1,0,20,0
0,2,2,10,1,1,0,9,0
0,4,2,17,10,3,0,22,1
0,2,11,17,51,2,6,51,7
0,3,6,18,33,3,0,44,1
102,3,3,16,112,3,8,104,18
0,2,2,7,9,1,1,13,0
60,3,8,16,101,4,29,80,5
0,2,2,17,24,2,0,39,0
0,2,7,12,34,2,8,31,5
0,3,4,10,15,2,1,19,1
0,3,6,13,38,2,11,33,0
0,2,3,8,24,1,7,22,0
48,16,5,140,99,16,37,175,8
0,3,6,14,57,2,23,41,0
17,2,5,14,32,2,4,34,5
0,2,12,17,76,1,8,77,8
0,3,12,16,85,3,2,90,9
0,3,3,20,14,2,0,30,1
0,3,3,16,21,2,0,33,1
0,2,5,16,58,1,21,48,0
265,7,5,45,299,3,35,284,18
151,4,3,20,161,3,14,142,27
109,4,3,24,119,3,3,121,21
0,4,3,12,15,3,9,17,1
0,2,2,22,1,1,0,21,0
0,2,8,10,38,1,16,24,5
0,3,2,10,9,2,0,16,0
0,4,1,24,0,2,0,21,1
0,2,2,16,14,2,0,28,0
0,3,3,14,18,3,1,27,0
0,5,3,29,19,2,11,35,5
0,4,4,18,24,4,0,36,0
0,3,2,14,10,3,0,21,0
13,2,2,11,19,1,1,26,2
35,2,3,13,45,2,1,52,8
9,2,3,9,19,2,7,18,1
0,2,1,17,0,1,0,16,0
0,3,3,22,16,3,0,34,0
0,3,4,19,29,2,9,34,0
0,2,3,19,15,2,1,30,0
0,2,1,13,0,1,0,12,0
0,3,4,15,18,1,0,28,2
0,3,5,20,16,2,0,34,3
0,2,4,12,34,2,17,30,2
0,2,1,12,0,1,0,11,0
27,4,3,19,37,4,2,49,6
0,4,2,17,6,4,13,9,2
0,2,3,21,17,1,0,35,1
107,4,3,15,117,5,7,107,18
0,2,6,15,92,4,17,76,13
0,5,6,23,30,3,2,46,7
0,3,3,19,18,3,0,33,0
0,2,3,11,17,1,7,18,0
0,2,1,10,12,1,0,21,0
0,2,6,11,40,1,0,45,4
0,2,2,13,10,1,0,21,0
0,2,2,22,1,1,0,21,0
54,3,3,29,64,3,4,81,10
0,3,3,16,23,2,0,35,1
0,3,4,16,26,2,0,37,2
0,4,15,16,92,10,2,89,0
0,2,2,13,1,1,0,12,0
0,2,4,10,28,1,0,34,3
14,3,11,22,85,3,3,95,7
0,2,5,20,33,2,0,48,2
0,3,10,18,48,3,0,55,2
0,2,2,6,10,1,0,14,1
0,3,1,11,6,1,0,19,2
0,3,2,20,13,2,0,30,0
0,4,2,20,9,3,0,25,0
0,7,1,54,0,6,10,38,0
0,2,11,6,75,2,1,73,6
0,4,3,20,22,3,5,37,2
6,7,3,45,11,6,0,49,4
48,3,3,29,58,3,4,75,10
0,3,2,16,19,2,0,32,1
0,3,3,13,14,3,0,23,0
0,4,3,15,20,4,0,30,0
0,2,3,14,12,1,0,23,1
0,5,6,29,28,2,4,48,5
0,2,10,10,215,1,33,122,71
0,2,3,11,24,1,16,16,0
0,5,2,18,1,3,0,14,1
0,3,7,12,44,3,0,48,2
13,2,2,11,19,1,4,23,2
0,4,5,28,39,3,0,64,4
32,3,3,18,42,3,3,53,6
0,3,3,16,15,2,0,27,1
75,2,3,13,89,3,5,86,13
0,2,4,10,21,1,0,27,2
0,4,2,20,10,4,0,30,1
0,3,4,23,24,3,5,37,0
0,3,7,16,37,2,0,44,6
0,4,2,15,7,3,13,9,1
